4U,2548,DUS,345,BIA,1321,0,320,2.5329906092215313
4U,2548,DUS,345,BIO,1216,0,CRJ,2.6671827154696994
4U,2548,DUS,345,BRI,1501,0,CRJ,3.3065450368068063
4U,2548,DUS,345,BSL,1423,0,CRJ,1.4761661439202323
4U,2548,DUS,345,CAG,1519,0,CRJ,3.497122467464192
4U,2548,DUS,345,CTA,1509,0,CRJ,3.7474998414426035
4U,2548,DUS,345,CWL,488,0,CRJ,1.9918948423309608
4U,2548,DUS,345,DBV,1200,0,CRJ,3.0842021201386536
4U,2548,DUS,345,DRS,338,0,319 CRJ,1.5606773518835535
4U,2548,DUS,345,DUB,599,0,CRJ,2.6810745309499513
4U,2548,DUS,345,GVA,1665,0,CRJ,1.5791902787698984
4U,2548,DUS,345,HDF,5557,0,CRJ,1.714563626958346
4U,2548,DUS,345,HER,1452,0,319,4.843188491421632
4U,2548,DUS,345,IBZ,1225,0,320,3.063387828818063
4U,2548,DUS,345,KTW,671,0,CRJ,2.2917376045522153
4U,2548,DUS,345,LEJ,348,0,CRJ,1.2965396219792078
4U,2548,DUS,345,LYS,1335,0,CRJ,1.8889259073035554
4U,2548,DUS,345,MAD,1229,0,CRJ,3.5885954687023482
4U,2548,DUS,345,MPL,1359,0,CRJ,2.2049039239396353
4U,2548,DUS,345,MXP,1524,0,CRJ 320,1.7349197152463596
4U,2548,DUS,345,NQY,481,0,CRJ,2.32215826718195
4U,2548,DUS,345,NUE,347,0,CRJ,1.3648374200533895
4U,2548,DUS,345,OLB,1520,0,CRJ,2.6315427190653677
4U,2548,DUS,345,PMI,3998,0,320,2.930540205915851
4U,2548,DUS,345,POZ,674,0,CRJ,1.9687435448519195
4U,2548,DUS,345,PRG,1587,0,CRJ,1.644547801301238
4U,2548,DUS,345,PRN,1742,0,319,3.3901595031440013
4U,2548,DUS,345,SKG,1486,0,319 320,4.165883052929674
4U,2548,DUS,345,SPU,1206,0,319,2.833694133222571
4U,2548,DUS,345,SUF,1508,0,CRJ,3.541490212017498
4U,2548,DUS,345,TRN,1526,0,CRJ,1.9394033990841737
4U,2548,DUS,345,VCE,1551,0,320 319,1.9942656877624894
4U,2548,DUS,345,WAW,679,0,CRJ,2.781992237033443
4U,2548,DUS,345,WRO,680,0,CRJ,1.9291606953622211
4U,2548,DUS,345,ZAD,1209,0,CRJ,2.64030070350553
4U,2548,EDI,535,CGN,344,0,319,2.5312293005865936
4U,2548,FAO,1626,CGN,344,0,319 320,3.906942982782586
4U,2548,FAO,1626,HAM,342,0,319,4.996319679132224
4U,2548,FAO,1626,STR,350,0,319 320,3.928212071771647
4U,2548,FCO,1555,CGN,344,0,319 320,2.5965481939637836
4U,2548,FCO,1555,HAJ,352,0,319,2.7586991735784974
4U,2548,FCO,1555,HAM,342,0,319,3.2101048254912046
4U,2548,FCO,1555,STR,350,0,319,1.9203876809186273
4U,2548,FCO,1555,TXL,351,0,319,2.8149733239064525
4U,2548,FDH,382,CGN,344,0,319 CRJ,1.2836116520668455
4U,2548,FKB,4166,HAM,342,0,CRJ,1.7373422461364185
4U,2548,FMM,3986,HAM,342,0,CRJ,1.8257807058878315
4U,2548,FMM,3986,TXL,351,0,CRJ,1.577680075151753
4U,2548,FRA,340,HDF,5557,0,CRJ,1.8531559463089782
4U,2548,GVA,1665,DUS,345,0,CRJ,1.6877094820045044
4U,2548,GVA,1665,HAM,342,0,CRJ,2.3652974875975965
4U,2548,HAJ,352,BCN,1218,0,319,3.0387156008830014
4U,2548,HAJ,352,CTA,1509,0,319,3.6748072438311836
4U,2548,HAJ,352,DBV,1200,0,319,2.917162016604032
4U,2548,HAJ,352,FCO,1555,0,319,3.0296053896561976
4U,2548,HAJ,352,HER,1452,0,319,4.991864303699289
4U,2548,HAJ,352,MXP,1524,0,319,2.1197287041705843
4U,2548,HAJ,352,NAP,1561,0,319,3.438201680759738
4U,2548,HAJ,352,PMI,3998,0,319,3.3884700957029
4U,2548,HAJ,352,PRN,1742,0,319,3.1724464154291665
4U,2548,HAJ,352,SAW,4317,0,319,4.588835811034849
4U,2548,HAJ,352,SKG,1486,0,319,3.6716835997018507
4U,2548,HAJ,352,SPU,1206,0,319,2.6040184281885015
4U,2548,HAJ,352,STN,548,0,319,1.8317258246443608
4U,2548,HAJ,352,STR,350,0,319,1.4003729698907565
4U,2548,HAJ,352,SUF,1508,0,319,3.8897861910569054
4U,2548,HAJ,352,VCE,1551,0,319,2.0865212343911836
4U,2548,HAJ,352,VIE,1613,0,319,1.8878808697866742
4U,2548,HAM,342,AMS,580,0,CRJ,1.3371846234497626
4U,2548,HAM,342,ARN,737,0,CRJ,2.469956864469174
4U,2548,HAM,342,BCN,1218,0,319,3.478131394141996
4U,2548,HAM,342,BGO,636,0,CRJ,2.5148399522796145
4U,2548,HAM,342,BHX,469,0,CRJ,2.371616646852895
4U,2548,HAM,342,BIA,1321,0,CRJ,2.8436843439225883
4U,2548,HAM,342,BUD,1489,0,CRJ,2.4801140558047923
4U,2548,HAM,342,CDG,1382,0,319 CRJ,1.968048039130827
4U,2548,HAM,342,CGN,344,0,319 CRJ,1.3057613693369143
4U,2548,HAM,342,CTA,1509,0,319,3.991256551333922
4U,2548,HAM,342,DBV,1200,0,319,3.4141353093583824
4U,2548,HAM,342,FAO,1626,0,319,4.961046641498536
4U,2548,HAM,342,FCO,1555,0,319,2.9677416447103315
4U,2548,HAM,342,FKB,4166,0,CRJ,1.7107215084965066
4U,2548,HAM,342,FMM,3986,0,CRJ,1.7409085403469042
4U,2548,HAM,342,GVA,1665,0,CRJ,2.410268845462475
4U,2548,HAM,342,HER,1452,0,319,5.284538575256587
4U,2548,HAM,342,KLU,4322,0,319 CRJ,2.2654298996002113
4U,2548,HAM,342,LHR,507,0,319 CRJ,2.2577219707407123
4U,2548,HAM,342,MAD,1229,0,CRJ,3.940374711820449
4U,2548,HAM,342,MAN,478,0,CRJ,2.212400766520094
4U,2548,HAM,342,MXP,1524,0,319 CRJ,2.431587042916091
4U,2548,HAM,342,NAP,1561,0,319,3.324176785169533
4U,2548,HAM,342,NCE,1354,0,319,2.7587528194290956
4U,2548,HAM,342,NUE,347,0,CRJ,1.6595995784361466
4U,2548,HAM,342,OLB,1520,0,319,3.2408525930768177
4U,2548,HAM,342,OSL,644,0,CRJ,2.719738079767825
4U,2548,HAM,342,PMI,3998,0,319,3.5395716632722505
4U,2548,HAM,342,PRG,1587,0,CRJ,1.5899549871696088
4U,2548,HAM,342,PRN,1742,0,319,3.916332985807575
4U,2548,HAM,342,RJK,1205,0,319,2.6671850594516884
4U,2548,HAM,342,SAW,4317,0,319,4.548620436280348
4U,2548,HAM,342,SKG,1486,0,319,3.8069484078320945
4U,2548,HAM,342,SPU,1206,0,319,2.9316056861040725
4U,2548,HAM,342,STR,350,0,319 CRJ,1.9152466246117825
4U,2548,HAM,342,TLS,1273,0,CRJ,3.2903799173045107
4U,2548,HAM,342,VCE,1551,0,319 CRJ,2.357598369416334
4U,2548,HAM,342,VIE,1613,0,319 CRJ,2.1766957455871943
4U,2548,HAM,342,VRN,1550,0,CRJ,2.4640601764558223
4U,2548,HAM,342,ZRH,1678,0,319 CRJ,2.0007259911903437
4U,2548,HDF,5557,CGN,344,0,CRJ,1.7928693376957485
4U,2548,HDF,5557,DTM,373,0,319,1.5655831197596592
4U,2548,HDF,5557,DUS,345,0,CRJ,1.7057862075541315
4U,2548,HDF,5557,FRA,340,0,CRJ,1.7825585102148906
4U,2548,HDF,5557,STR,350,0,CRJ,2.2282731687925184
4U,2548,HEL,421,TXL,351,0,319,3.2305719034381095
4U,2548,HER,1452,CGN,344,0,320 319,4.406954364805545
4U,2548,HER,1452,DUS,345,0,319,4.816793909372252
4U,2548,HER,1452,HAJ,352,0,319,4.473585474320117
4U,2548,HER,1452,HAM,342,0,319,5.224579608180564
4U,2548,HER,1452,STR,350,0,319,4.016627209804406
4U,2548,HER,1452,TXL,351,0,319,4.235916606931601
4U,2548,IBZ,1225,CGN,344,0,320 319,3.0040464574157735
4U,2548,IBZ,1225,DUS,345,0,320,3.247510635596172
4U,2548,IBZ,1225,STR,350,0,319,2.813035273008578
4U,2548,IBZ,1225,TXL,351,0,319,4.08370842824708
4U,2548,JMK,1468,CGN,344,0,319,4.218277618056508
4U,2548,JTR,1479,CGN,344,0,319,4.387200348340972
4U,2548,KGS,1458,CGN,344,0,319,4.791205305455573
4U,2548,KLU,4322,CGN,344,0,CRJ,1.9121157124180028
4U,2548,KLU,4322,HAM,342,0,319 CRJ,2.206725921165405
4U,2548,KLU,4322,TXL,351,0,319 CRJ,2.02732767004558
4U,2548,KRK,669,STR,350,0,CRJ,2.0083759915986055
4U,2548,KTW,671,DUS,345,0,CRJ,2.2132137342488427
4U,2548,KVA,1462,CGN,344,0,319 320,3.8588899069829257
4U,2548,KVA,1462,STR,350,0,319,3.251798220507066
4U,2548,LEJ,348,CGN,344,0,CRJ 319 320,1.3852788302200212
4U,2548,LEJ,348,DUS,345,0,CRJ,1.4147529820408375
4U,2548,LEJ,348,STR,350,0,319 CRJ,1.3184326603626055
4U,2548,LHR,507,CGN,344,0,319 320,1.6854817092671535
4U,2548,LHR,507,HAM,342,0,319 CRJ,2.254869367053561
4U,2548,LHR,507,STR,350,0,319 320,1.9918845841972126
4U,2548,LHR,507,TXL,351,0,319 320,2.651752138082428
4U,2548,LIN,1529,TXL,351,0,319,2.1564182447873663
4U,2548,LIS,1638,CGN,344,0,319 320,3.9366463809085204
4U,2548,LIS,1638,STR,350,0,319,4.268596500540164
4U,2548,LPA,1054,CGN,344,0,319,6.444582432000408
4U,2548,LYS,1335,DUS,345,0,CRJ,1.8232396289305814
4U,2548,MAD,1229,DUS,345,0,CRJ,3.468231278982103
4U,2548,MAD,1229,HAM,342,0,CRJ,3.865984147476663
4U,2548,MAN,478,CGN,344,0,319,1.9290378864076276
4U,2548,MAN,478,HAM,342,0,CRJ,2.207392045947831
4U,2548,MPL,1359,DUS,345,0,CRJ,2.152111942048649
4U,2548,MUC,346,DTM,373,0,319,1.4547614854847255
4U,2548,MXP,1524,CGN,344,0,319 CRJ,1.651285557454618
4U,2548,MXP,1524,DUS,345,0,CRJ 320,1.9006188728727873
4U,2548,MXP,1524,HAJ,352,0,319,2.2552062016172814
4U,2548,MXP,1524,HAM,342,0,319 CRJ,2.3274541932189163
4U,2548,MXP,1524,STR,350,0,CRJ 319,1.2871533093270189
4U,2548,NAP,1561,CGN,344,0,319 320,3.1378272220327306
4U,2548,NAP,1561,HAJ,352,0,319,3.164079507212621
4U,2548,NAP,1561,HAM,342,0,319,3.3114106742986458
4U,2548,NAP,1561,STR,350,0,319,2.3227166970414173
4U,2548,NCE,1354,CGN,344,0,319 320,2.137407070332108
4U,2548,NCE,1354,HAM,342,0,319,2.7947583785557804
4U,2548,NCE,1354,TXL,351,0,319,2.8426758420111824
4U,2548,NDR,5673,CGN,344,0,319,3.9143834100616557
4U,2548,NQY,481,DUS,345,0,CRJ,2.1591114079231284
4U,2548,NUE,347,DUS,345,0,CRJ,1.219852501661767
4U,2548,NUE,347,HAM,342,0,CRJ,1.500395286640553
4U,2548,NUE,347,TXL,351,0,319,1.285633904135958
4U,2548,OLB,1520,CGN,344,0,319,3.0795694710291173
4U,2548,OLB,1520,DUS,345,0,CRJ,2.6916774247936033
4U,2548,OLB,1520,HAM,342,0,319,3.3591731978201596
4U,2548,OLB,1520,STR,350,0,319,2.41501398266798
4U,2548,OSL,644,HAM,342,0,CRJ,2.155387363996297
4U,2548,PMI,3998,CGN,344,0,320 319,2.861910726502345
4U,2548,PMI,3998,DTM,373,0,319 320,2.981414931683128
4U,2548,PMI,3998,DUS,345,0,320,3.3036350423367353
4U,2548,PMI,3998,HAJ,352,0,319,3.315466590207577
4U,2548,PMI,3998,HAM,342,0,319,3.8491640717205726
4U,2548,PMI,3998,STR,350,0,319 320,2.570577107011356
4U,2548,PMI,3998,TXL,351,0,320,3.6345807807391908
4U,2548,PMO,1512,CGN,344,0,319 CRJ,3.422340231874789
4U,2548,POZ,674,DUS,345,0,CRJ,1.9900919827735142
4U,2548,PRG,1587,CGN,344,0,319 320 CRJ,1.6133263492262477
4U,2548,PRG,1587,DUS,345,0,CRJ,1.6134735152600885
4U,2548,PRG,1587,HAM,342,0,CRJ,1.5088005896559962
4U,2548,PRN,1742,DUS,345,0,319,3.2991411627503204
4U,2548,PRN,1742,HAJ,352,0,319,3.4592213432277057
4U,2548,PRN,1742,HAM,342,0,319,3.6842576464597765
4U,2548,PRN,1742,STR,350,0,319,2.5812174097056344
4U,2548,PRN,1742,TXL,351,0,319,2.82961056303989
4U,2548,PSA,1562,CGN,344,0,319,2.0897061372393444
4U,2548,PUY,1203,CGN,344,0,319 CRJ,2.671840833902802
4U,2548,RAK,1075,CGN,344,0,319,5.099985608342604
4U,2548,RHO,1472,CGN,344,0,320,4.595363352366565
4U,2548,RJK,1205,CGN,344,0,319,2.385092412092489
4U,2548,RJK,1205,HAM,342,0,319,2.477663790284707
4U,2548,RJK,1205,STR,350,0,319,1.7164122573272678
4U,2548,RLG,772,CGN,344,0,319,1.5795245181665654
4U,2548,RLG,772,STR,350,0,319,1.743080561760158
4U,2548,SAW,4317,CGN,344,0,319 320,4.247622659004762
4U,2548,SAW,4317,DTM,373,0,319,4.680315021221383
4U,2548,SAW,4317,HAJ,352,0,319,4.110373737662133
4U,2548,SAW,4317,HAM,342,0,319,4.595728265124918
4U,2548,SAW,4317,STR,350,0,319,3.7997318053917803
4U,2548,SAW,4317,TXL,351,0,319,3.8748491083118917
4U,2548,SJJ,1646,CGN,344,0,319,3.04112660565372
4U,2548,SJJ,1646,STR,350,0,319,2.2336768090403645
4U,2548,SJJ,1646,TXL,351,0,319,2.519279010661959
4U,2548,SKG,1486,CGN,344,0,319 320,3.7433700834940353
4U,2548,SKG,1486,DUS,345,0,319 320,3.746953934210028
4U,2548,SKG,1486,HAJ,352,0,319,4.145081218597528
4U,2548,SKG,1486,HAM,342,0,319,4.180957700153735
4U,2548,SKG,1486,STR,350,0,319 320,3.0344941282590496
4U,2548,SPU,1206,CGN,344,0,319,2.498892758378191
4U,2548,SPU,1206,DTM,373,0,319,2.591085616564796
4U,2548,SPU,1206,DUS,345,0,319,2.6778962861381057
4U,2548,SPU,1206,HAJ,352,0,319,2.7921843265988397
4U,2548,SPU,1206,HAM,342,0,319,2.9500239148626424
4U,2548,SPU,1206,STR,350,0,319 320,2.0535867337697837
4U,2548,SPU,1206,TXL,351,0,319,2.994905916790593
4U,2548,STN,548,CGN,344,0,319,1.4855305743187441
4U,2548,STN,548,HAJ,352,0,319,1.8360598799044219
4U,2548,STN,548,STR,350,0,319,1.9351052509029776
4U,2548,STR,350,AGP,1230,0,320 319,3.600144411302605
4U,2548,STR,350,ATH,3941,0,319,3.77535684298114
4U,2548,STR,350,BCN,1218,0,319 320,2.3530927418078886
4U,2548,STR,350,BDS,1506,0,319,2.6462850553792765
4U,2548,STR,350,BEG,1739,0,319,2.278144053460808
4U,2548,STR,350,BIA,1321,0,319,1.9290342865844496
4U,2548,STR,350,BIO,1216,0,CRJ 319,2.5964276316148878
4U,2548,STR,350,BRE,353,0,319 CRJ,1.5182348652922792
4U,2548,STR,350,BRI,1501,0,319,2.473465705369278
4U,2548,STR,350,BRU,302,0,319 CRJ,1.429064798001577
4U,2548,STR,350,BUD,1489,0,319 CRJ,2.0350549069515216
4U,2548,STR,350,CAG,1519,0,319,2.597524647572069
4U,2548,STR,350,CFU,1460,0,319,3.1831972153734363
4U,2548,STR,350,CTA,1509,0,319,2.790006267263825
4U,2548,STR,350,DBV,1200,0,319,2.2547243540604804
4U,2548,STR,350,DRS,338,0,319 CRJ,1.487058104487883
4U,2548,STR,350,FAO,1626,0,319 320,4.237909965602308
4U,2548,STR,350,FCO,1555,0,319,1.9596310702360247
4U,2548,STR,350,HAJ,352,0,319,1.3356566197681903
4U,2548,STR,350,HAM,342,0,319 CRJ,1.620469596389535
4U,2548,STR,350,HDF,5557,0,CRJ,1.8685323732528816
4U,2548,STR,350,HER,1452,0,319,3.927062808957623
4U,2548,STR,350,IBZ,1225,0,319,2.708169826738984
4U,2548,STR,350,KRK,669,0,CRJ,2.2104066298116156
4U,2548,STR,350,KVA,1462,0,319,3.245318250068727
4U,2548,STR,350,LEJ,348,0,319 CRJ,1.3456905145503522
4U,2548,STR,350,LHR,507,0,319 320,1.9745856154516106
4U,2548,STR,350,LIS,1638,0,319,3.884283424512797
4U,2548,STR,350,MXP,1524,0,CRJ 319,1.207523041256702
4U,2548,STR,350,NAP,1561,0,319,2.2273750932653806
4U,2548,STR,350,OLB,1520,0,319,2.2539044423736674
4U,2548,STR,350,PMI,3998,0,319 320,2.505574859215017
4U,2548,STR,350,PRN,1742,0,319,2.7095342080536646
4U,2548,STR,350,RJK,1205,0,319,1.6461173896967796
4U,2548,STR,350,RLG,772,0,319,1.7664479421577537
4U,2548,STR,350,SAW,4317,0,319,3.895478299470464
4U,2548,STR,350,SJJ,1646,0,319,2.342480547142034
4U,2548,STR,350,SKG,1486,0,319 320,3.1598019766650554
4U,2548,STR,350,SPU,1206,0,319 320,1.9508746466894296
4U,2548,STR,350,STN,548,0,319,1.9980101784902242
4U,2548,STR,350,SUF,1508,0,319,2.628941390436932
4U,2548,STR,350,TXL,351,0,320 319 CRJ,1.6316853648676413
4U,2548,STR,350,VIE,1613,0,319 320 CRJ,1.5528885954345002
4U,2548,STR,350,ZAD,1209,0,319,1.7935162129393274
4U,2548,STR,350,ZAG,1208,0,319,1.87170155019806
4U,2548,SUF,1508,CGN,344,0,319,3.241731193294528
4U,2548,SUF,1508,DUS,345,0,CRJ,3.5632455908132434
4U,2548,SUF,1508,HAJ,352,0,319,3.585511017675044
4U,2548,SUF,1508,STR,350,0,319,2.688927718706932
4U,2548,SZG,1612,CGN,344,0,319,1.6339916638823948
4U,2548,TLS,1273,HAM,342,0,CRJ,3.034199437429775
4U,2548,TLV,1590,CGN,344,0,319 320,5.733495258815637
4U,2548,TRN,1526,DUS,345,0,CRJ,1.907396493211716
4U,2548,TUN,287,CGN,344,0,319,3.424561042266538
4U,2548,TXL,351,AGP,1230,0,319,4.494861287407168
4U,2548,TXL,351,AOI,4309,0,CRJ,2.5220786218954423
4U,2548,TXL,351,BHX,469,0,319,2.64637144818654
4U,2548,TXL,351,BIA,1321,0,320,2.6489503417209908
4U,2548,TXL,351,BLQ,1538,0,319,2.247210853693725
4U,2548,TXL,351,CGN,344,0,320 319,1.485854861181692
4U,2548,TXL,351,CTA,1509,0,319,3.6972439777362673
4U,2548,TXL,351,DBV,1200,0,320,2.7229872827787838
4U,2548,TXL,351,FCO,1555,0,319,2.841788852937878
4U,2548,TXL,351,FMM,3986,0,CRJ,1.8208495655578325
4U,2548,TXL,351,HEL,421,0,319,3.169194594802795
4U,2548,TXL,351,HER,1452,0,319,4.776316534927171
4U,2548,TXL,351,IBZ,1225,0,319,4.610694549411523
4U,2548,TXL,351,KLU,4322,0,319 CRJ,1.8332345918208526
4U,2548,TXL,351,LHR,507,0,319 320,2.550649018812828
4U,2548,TXL,351,LIN,1529,0,319,2.2235682570093487
4U,2548,TXL,351,NCE,1354,0,319,2.6398978030167046
4U,2548,TXL,351,NUE,347,0,319,1.3840890448528296
4U,2548,TXL,351,PMI,3998,0,320,3.5976502335237566
4U,2548,TXL,351,PRN,1742,0,319,3.038423884045825
4U,2548,TXL,351,SAW,4317,0,319,3.9596772431708795
4U,2548,TXL,351,SJJ,1646,0,319,2.6071522578073236
4U,2548,TXL,351,SPU,1206,0,319,2.7230603743868693
4U,2548,TXL,351,STR,350,0,319 320 CRJ,1.5195503866859315
4U,2548,TXL,351,VIE,1613,0,319 320,1.5723602833373256
4U,2548,TXL,351,VRN,1550,0,319,2.108005636515814
4U,2548,TXL,351,ZAD,1209,0,319,2.5233921029482502
4U,2548,VCE,1551,CGN,344,0,320 319,1.9205211731738498
4U,2548,VCE,1551,DUS,345,0,320 319,2.0085395842849634
4U,2548,VCE,1551,HAJ,352,0,319,2.2107353118661357
4U,2548,VCE,1551,HAM,342,0,319 CRJ,2.35473668219578
4U,2548,VIE,1613,CGN,344,0,319 320,2.160624583280587
4U,2548,VIE,1613,HAJ,352,0,319,2.001102126945844
4U,2548,VIE,1613,HAM,342,0,319 CRJ,2.265210690296394
4U,2548,VIE,1613,STR,350,0,319 320 CRJ,1.6169115543339825
4U,2548,VIE,1613,TXL,351,0,319 320,1.7086797454133014
4U,2548,VRN,1550,CGN,344,0,319,1.7932016148902603
4U,2548,VRN,1550,HAM,342,0,CRJ,2.27340011988042
4U,2548,VRN,1550,TXL,351,0,319,2.160187858877577
4U,2548,WAW,679,CGN,344,0,CRJ,2.531058503901833
4U,2548,WAW,679,DUS,345,0,CRJ,2.5648801194210895
4U,2548,WRO,680,DUS,345,0,CRJ,2.1464509814046027
4U,2548,XRY,1226,CGN,344,0,319,3.8325581906280464
4U,2548,ZAD,1209,CGN,344,0,319,2.350422233566842
4U,2548,ZAD,1209,DUS,345,0,CRJ,2.4365904748815788
4U,2548,ZAD,1209,STR,350,0,319,1.9172251849930526
4U,2548,ZAD,1209,TXL,351,0,319,2.4689141088655933
4U,2548,ZAG,1208,CGN,344,0,CRJ 319,2.3083096276813477
4U,2548,ZAG,1208,STR,350,0,319,1.7447618444995059
4U,2548,ZRH,1678,CGN,344,0,320 319,1.3793041708271856
4U,2548,ZRH,1678,HAM,342,0,319 CRJ,1.944787287108544
4Y,1173,BET,3599,EEK,7093,0,CNA,0.7026531023102892
4Y,1173,BET,3599,KPN,7201,0,CNA,0.8905751544743928
4Y,1173,BET,3599,KWN,7206,0,CNA,0.8241696158564114
4Y,1173,BET,3599,KWT,7095,0,CNA,0.5740530655072995
4Y,1173,BET,3599,MLL,7097,0,CNA,0.939924175354351
4Y,1173,BET,3599,NME,8199,0,CNA,1.0103936536131952
4Y,1173,BET,3599,WNA,9739,0,CNA,0.5489186499094071
4Y,1173,CYF,6960,BET,3599,0,CNA,0.983727577779252
4Y,1173,EEK,7093,BET,3599,0,CNA,0.7490541919960845
4Y,1173,EEK,7093,KWN,7206,0,CNA,0.6654458477713031
4Y,1173,KKH,7213,KWK,7096,0,CNA,0.5989616281632383
4Y,1173,KPN,7201,CYF,6960,0,CNA,0.61481696584233
4Y,1173,KWK,7096,BET,3599,0,CNA,0.8216592377104687
4Y,1173,KWN,7206,BET,3599,0,CNA,0.8236960246155389
4Y,1173,KWN,7206,EEK,7093,0,CNA,0.6909299134548774
4Y,1173,NME,8199,OOK,8200,0,CNA,0.5861419994701279
4Y,1173,PKA,9744,BET,3599,0,CNA,0.5476944096416461
4Y,1173,PTU,3430,BET,3599,0,CNA,1.0040016210049423
4Y,1173,WNA,9739,PKA,9744,0,CNA,0.5422116154493134
5C,1581,BOC,1865,SJO,1885,0,DHT,0.8843792809543294
5C,1581,DRK,6945,SJO,1885,0,DHT,0.722840338671607
5C,1581,FON,6731,XQP,1889,0,DHT,0.6968880035399605
5C,1581,GLF,1879,PJM,5847,0,DHT,0.5453722008453452
5C,1581,LIR,1881,SJO,1885,0,DHT,0.7722851112629783
5C,1581,LIR,1881,SYQ,5848,0,DHT,0.7581343074838063
5C,1581,LIR,1881,TNO,5844,0,DHT,0.5555004970667449
5C,1581,MGA,1863,SJO,1885,0,DHT,0.9204240494590469
5C,1581,NOB,1884,TMU,6732,0,CNA,0.6539641151582116
5C,1581,PJM,5847,SJO,1885,0,DHT,0.7491308462952436
5C,1581,PMZ,1887,SJO,1885,0,CNA,0.8387191692428698
5C,1581,SJO,1885,BOC,1865,0,DHT,0.821177873517663
5C,1581,SJO,1885,DRK,6945,0,DHT,0.7012021054719406
5C,1581,SJO,1885,FON,6731,0,DHT,0.6935291659044612
5C,1581,SJO,1885,GLF,1879,0,DHT,0.8025968008874385
5C,1581,SJO,1885,MGA,1863,0,DHT,1.024907063050395
5C,1581,SJO,1885,NOB,1884,0,CNA,0.7016711934307144
5C,1581,SJO,1885,PJM,5847,0,DHT,0.7821808004991224
5C,1581,SJO,1885,TMU,6732,0,DHT,0.6207592779442798
5C,1581,SJO,1885,TNO,5844,0,DHT,0.7966968926232942
5C,1581,SJO,1885,TTQ,5842,0,CNA,0.7002647446589281
5C,1581,SJO,1885,XQP,1889,0,CNA DHT,0.6732232526580937
5C,1581,SYQ,5848,LIR,1881,0,DHT,0.7596425417216256
5C,1581,TMU,6732,SJO,1885,0,CNA DHT,0.6293248327612012
5C,1581,TNO,5844,LIR,1881,0,DHT,0.5577742494747332
5C,1581,TNO,5844,SJO,1885,0,DHT,0.8686375573663805
5C,1581,TTQ,5842,SJO,1885,0,CNA,0.6347583676407379
5C,1581,XQP,1889,PMZ,1887,0,CNA,0.6331569898943791
5C,1581,XQP,1889,SJO,1885,0,CNA DHT,0.6480203983683908
5G,4496,ACC,248,KMS,5556,0,AT7,0.9328237981256693
5G,4496,KMS,5556,ACC,248,0,AT7,0.7731381672617426
5H,8576,EDL,1138,LOK,1143,0,DH8,0.9293205545472407
5H,8576,EDL,1138,NBO,4059,0,DH8 CRJ,0.8522619600694145
5H,8576,JUB,1173,NBO,4059,0,CRJ,1.7973876350243012
5H,8576,KIS,1140,EDL,1138,0,CRJ,0.6936694052074162
5H,8576,KIS,1140,NBO,4059,0,CRJ CNA,0.8556200701675389
5H,8576,LAU,1144,MYD,5694,0,DH8,0.7005795689417723
5H,8576,LOK,1143,EDL,1138,0,DH8,1.0010790958495115
5H,8576,MBA,1145,NBO,4059,0,CRJ,1.1006054679118742
5H,8576,MBA,1145,ZNZ,1186,0,CRJ,0.9087243592323537
5H,8576,MYD,5694,LAU,1144,0,DH8,0.7463105814840841
5H,8576,MYD,5694,NBO,4059,0,DH8,1.1501031660865535
5H,8576,NBO,4059,EDL,1138,0,DH8 CRJ,0.9542371662006994
5H,8576,NBO,4059,JUB,1173,0,CRJ,1.6416592681357596
5H,8576,NBO,4059,KIS,1140,0,CRJ,0.8715509011202613
5H,8576,NBO,4059,LOK,1143,0,DH8,1.2531465688065406
5H,8576,NBO,4059,MBA,1145,0,CRJ,1.0283603841081195
5H,8576,NBO,4059,MYD,5694,0,DH8,1.0451143984395175
5H,8576,ZNZ,1186,MBA,1145,0,CRJ,0.8858939134633004
5J,1683,BCD,2423,CEB,4206,0,320 ATR,0.6809075273694963
5J,1683,BCD,2423,CGY,2400,0,ATR,0.9831981392119541
5J,1683,BCD,2423,DVO,4090,0,320,1.2217343412447492
5J,1683,BCD,2423,MNL,2397,0,320 319,1.1314332969689391
5J,1683,BKI,3269,MNL,2397,0,320,2.035176690079337
5J,1683,BKK,3885,MNL,2397,0,320,3.4841148818260352
5J,1683,BWN,3272,MNL,2397,0,320,2.1640093447035738
5J,1683,BXU,4200,CEB,4206,0,319,0.8026392155910482
5J,1683,BXU,4200,MNL,2397,0,320,1.5933206389476176
5J,1683,CAN,3370,MNL,2397,0,320,2.249807615897958
5J,1683,CBO,2399,MNL,2397,0,319 320,1.7199829251198562
5J,1683,CEB,4206,BCD,2423,0,320 ATR,0.6551294581188618
5J,1683,CEB,4206,BXU,4200,0,319,0.8700198083369169
5J,1683,CEB,4206,CGM,6012,0,ATR,0.7432455302155848
5J,1683,CEB,4206,CGY,2400,0,ATR 320 319,0.8030146729976497
5J,1683,CEB,4206,CRK,4140,0,319,1.4962185297839898
5J,1683,CEB,4206,DGT,2425,0,ATR,0.6934635223704774
5J,1683,CEB,4206,DPL,4201,0,ATR,0.8089600889144184
5J,1683,CEB,4206,DVO,4090,0,320 319,1.0077635169357237
5J,1683,CEB,4206,GES,2402,0,320,1.173626558852471
5J,1683,CEB,4206,HKG,3077,0,320,2.884420884834171
5J,1683,CEB,4206,IAO,6974,0,ATR,0.8995033420180679
